Healthy,Diseased
0.0185364838016354,0.0185364814499366
0.000525753270614957,0.00052575527554869
0.00108513476124545,0.00108513374292167
0.00124488281007613,0.00124488281007613
0.0317649124526616,0.0317649119881204
0.0241159371915929,0.0241159373558398
0.00087396213235692,0.000873962238011742
0.00288329672049023,0.00288329658522583
0.000250127552975067,0.000250127971110725
0.00220352934757219,0.00220352896998711
0.0024158318125415,0.00241583325635552
0.00022114884300367,0.000221147934223882
7.48719904868955e-05,7.48708318887046e-05
0.000984984433821392,0.000984985591902411
0.00169235087483357,0.00169234636030738
0.000387870269695612,0.000387870154571278
0.000384720759119679,0.000384720759119679
0.0136152350535513,0.0136152401318515
0.0010333135510512,0.00103331301804282
0.000596211667892103,0.000596211667892103
0.00146184417894897,0.0014618452867974
0.00700006316095328,0.00700006338688638
3.07000466627745e-05,3.06997694081756e-05
0.000223074186449402,0.000223073078600512
0.000348341588418388,0.000348342104243644
0.00123358728659782,0.00123358685781762
0.00133155848510188,0.00133155846198443
0.00387712171589894,0.00387712171589894
0.00620691442429448,0.00620691460083338
0.000255157389435488,0.000255157885517527
0.000867775852672124,0.000867774930306455
0.00447810224962404,0.00447810393484879
0.000781714259554418,0.000781714087597917
0.00136640350254973,0.00136640415028675
0.00497434885378189,0.00497434910477308
8.39376917137951e-05,8.39379076079795e-05
0.000655952931167209,0.000655951997021709
0.000559294601752512,0.000559295375451882
5.71323240772665e-05,5.7132111533385e-05
0.00166251719693586,0.00166251788227656
0.0175041777456515,0.0175041773182684
0.000355117320214063,0.000355118276179644
0.000523728550134389,0.000523729050359348
0.0012322448788354,0.00123224524696095
0.000622528608801141,0.00062252693780198
0.000359307474555025,0.000359308367575733
0.00261703284430763,0.0026170318262045
0.000151838123666614,0.000151839077363655
0.00166917137419355,0.00166917242400715
0.00148937849153019,0.00148937790763713
0.000633888357916032,0.000633863210413046
0.000689229772851124,0.000689256060517861
0.000739580338754501,0.000739580715653444
0.000644053724887833,0.000644053878454189
0.000944791441224225,0.000944713823617653
0.00472116014378559,0.0047212375478402
0.00311473304214043,0.00311473216041863
0.000918550081732947,0.000918550081744837
0.000375678028894683,0.000375677997993668
0.00130962735490566,0.00130962739480678
0.00953256013827749,0.0095325614932842
0.000536569115027402,0.000536569115059839
0.00554214130625292,0.00554213789547128
0.000291294635146453,0.000291297753573809
0.000879162567484539,0.000879106555383251
0.00250007072556636,0.00250012674784324
0.000666420868074127,0.00066647977273366
0.00532965851045576,0.00532959961233752
0.0139418053614629,0.0139418017104903
0.000460503832020622,0.000460507220271775
0.00366779072804851,0.00366779057726502
0.00180773858069019,0.00180773858048175
0.000201374932733339,0.000201374791109728
0.000224839319473525,0.00022483931783229
0.0101779646816425,0.0101779645105159
0.00092919339774205,0.000929193397609304
0.0136506721568081,0.0136506901242612
6.32391289270918e-05,6.32210514051124e-05
0.00335257618739164,0.00335255357419935
0.0795800212635164,0.0795800440828634
0.0819687512644808,0.0819687535363311
0.000247854178212341,0.000247852682774802
0.00221770447523159,0.00221760718779772
0.00376189063680493,0.00376198796962701
0.0011587591109478,0.00115876005740549
0.000124924306431983,0.000124924306431983
0.000938264702469098,0.000938271398843511
0.00060239314495292,0.00060238659319507
0.000166747221935741,0.000166746886787609
0.000609855016603951,0.000609855020519695
0.000703312010746284,0.000703312306430289
0.00336540310422708,0.0033654031144476
0.00055420641751634,0.000554207018577999
7.79726377740179e-06,7.79726377740179e-06
0.00112567943406087,0.00112567987030611
0.00319525926780105,0.00319525926772411
0.00194358865879799,0.00194358916761583
0.00240878639048693,0.00240878469025377
0.00154511208541075,0.00154511247276379
6.49254000414434e-05,6.4925399998295e-05
5.01644564760565e-05,5.01369952632126e-05
0.000127904085257163,0.000127931530466003
0.000734131113049214,0.000734147537378084
0.0005121884825844,0.000512171837716675
0.000889072981114574,0.00088906577333601
0.000126071800604249,0.000126079234627126
0.000267240461535658,0.000267241608978244
0.000794232991993695,0.00079423254560301
0.000600378447590142,0.000600378325180304
0.000579620561122329,0.000579620683532259
0.000497052655044037,0.000497051943119556
0.0012546952955317,0.00125469529552745
0.0147009312619078,0.0147009534646735
0.000148369713295423,0.000148345993298138
0.00127592036184372,0.0012758450328208
0.0227904020054046,0.0227904764921163
0.000790933242749217,0.000790981829885064
0.00161907806597254,0.00161902936205294
0.000120125017102347,0.000120125364101861
0.00228164162433074,0.00228164162433074
0.0202516881350759,0.0202516753280111
0.00206943729318229,0.00206945022291486
0.00538577612652672,0.00538577883551524
0.000241165340700321,0.000241163056811846
0.0055644230192319,0.00556442340390102
0.00269760968858431,0.00269760968858431
0.00819849148920933,0.00819849097001439
0.00590346828604026,0.00590346828598462
0.00119140939227532,0.00119140957873257
0.000606219645604668,0.000606219645604668
0.000219379486258188,0.000219379486292658
0.000366735050281312,0.000366735050240882
3.45603004710846e-05,3.45604894824236e-05
0.0177961782733319,0.0177961782733319
0.00130260125145215,0.00130258497338084
0.00791481642643234,0.00791483260510125
0.000603654065027284,0.000603653774956564
0.00786488128543034,0.00786488071283184
0.00063056652485588,0.000630566522065067
0.000134056496884108,0.000134056441769093
0.00704500767161842,0.0070450360575522
0.000625470019471546,0.000625441660191177
0.00120624110306065,0.00120624108966638
0.00817610051481987,0.00817610051263605
0.000465871756813615,0.000465871733348369
4.65968543504474e-05,4.65968543504474e-05
0.00154548076868079,0.0015454799994546
0.00818278859070315,0.00818278859077063
2.12356487833804e-05,2.12341117798868e-05
0.00957660462357447,0.0095766062454501
0.00322610804950762,0.00322611028936944
0.0203664708051721,0.0203664683395114
0.00618600011038863,0.00618600263423768
0.000938917575007234,0.000938916644589907
0.00906900106817537,0.00906900130366917
0.000179433648302574,0.000179433648302574
0.000329319249702544,0.000329255737985056
0.00191812634844386,0.00191818956063688
0.000388011655606351,0.00038801582624997
0.0105064206699193,0.0105064164885355
0.000356308717439328,0.000356305361992329
0.000518245581629285,0.000518248906922498
0.00423788543762035,0.00423787863604494
0.00160886401300894,0.00160887171072247
0.00254687350143683,0.0025468660229898
0.000124885346101487,0.000124893278995544
0.000238472455581345,0.000238543043362835
2.10641789468092e-05,2.09931031906178e-05
0.000181127136790075,0.000181170063599018
0.00820598755894493,0.00820594464571841
0.000373306096719122,0.000373305922320841
0.000110201408939295,0.000110201408650344
0.000304752612575073,0.00030475198836905
0.00166782890378699,0.00166782890337044
0.000799263274367189,0.000799262572335661
0.000194688963976502,0.000194688963819192
0.000965502289025554,0.000965501696572704
0.000221646303962575,0.000221646303606174
0.000142605771499121,0.000142605872605756
0.000286232569821184,0.000286232569741166
0.000122494715314132,0.000122494243218609
0.0138809770580745,0.0138809770580745
0.000137134085674434,0.000137268718434677
0.00132809427037298,0.00132795922097294
0.0166412811680985,0.0166412786977079
4.22832644525503e-05,4.22863114732359e-05
0.00103705196628675,0.00103705172153339
0.000543796145111404,0.000543796145230285
0.000113501060122136,0.000113474724852726
0.00038855973173394,0.000388559753878081
4.12365056510208e-05,4.11843474981471e-05
0.0248352818976279,0.0248353336781347
4.65980071098893e-05,4.65980098075731e-05
0.000846456836728364,0.000846435661531195
0.00773991794680296,0.00773993916670117
0.00114364674020451,0.00114367422527582
0.00278439117791629,0.00278438725265692
0.000417021149652211,0.000417024127665759
0.00150848816415443,0.00150848845591009
0.000239195898596112,0.000239195898596112
0.00208090033040232,0.00208090090110186
0.000140905146423728,0.000140905146412208
0.00683304809682697,0.0068330210100874
0.00550571567074987,0.00550574200353576
0.000236095816096339,0.00023607748084785
0.00244835929214744,0.00244837809347123
0.00489994102072779,0.00489994134391968
6.70600693850573e-05,6.70600495429668e-05
0.000527456459577827,0.000527486443457399
0.000331591537486343,0.000331561553519729
0.00143256616620891,0.00143257871111504
0.000284670486918162,0.000284658077553168
0.00550651113028998,0.00550654033538619
0.000410890043420847,0.000410860888508177
0.000307428140600108,0.000307451472528544
0.0161038333266329,0.0161038099946738
0.00563104030156397,0.00563094143003263
0.00135395326774322,0.00135405152975724
0.00136333773760971,0.00136333825558107
0.000131819065369356,0.000131818547397744
0.000427266317487011,0.000427266293649545
0.00269962270653575,0.00269962266359443
0.00129407503740424,0.0012940578633224
0.00049023352577559,0.000490250891732088
0.0287665712365717,0.028766570945901
9.86881678062859e-05,9.86881297701228e-05
0.0021018123148434,0.00210181191893712
0.00429482531820788,0.00429482531820788
0.0049210501011639,0.00492104999182183
0.000496646084421488,0.00049664608432229
0.000723567497051447,0.000723477884591088
0.00213687946992749,0.00213696978603734
0.000523562578784294,0.000523495184886343
0.000393785280794906,0.000393852705766214
0.000206180669864392,0.000206180705280147
0.000154965217776779,0.000154965218994254
0.000244653458009689,0.000244650856955541
0.004629868909743,0.00462986890975305
0.000262986074158068,0.000262983791200831
0.0572984547208437,0.0572984547208437
0.00214456286576784,0.00214456128324371
0.000315204358211979,0.000315204358219555
0.0051953692670815,0.00519536967397041
0.00177433111901738,0.00177433117150601
0.000885520593991353,0.000885416985776154
0.000127967512255987,0.000128071015173863
0.00154319430052646,0.00154302992031922
0.000210119212857639,0.000210284052475394
0.00676707742572754,0.00676699381428819
9.47804349002822e-05,9.48638121824029e-05
0.00539845380772452,0.00539845358056508
0.0101013081899227,0.0101013081899227
0.00180040591301836,0.00180040539483133
0.00020413986820547,0.000204140392953742
0.0029084406884604,0.00290844021937944
0.0049047596765066,0.00490476013007888
0.00112543286910858,0.00112543283970507
0.00113244976194428,0.00113244976194428
0.00151916810431295,0.00151916849086673
0.000213380522829085,0.000213380522829085
0.00425447541319587,0.00425447511920791
0.000141919750280567,0.000141919750280567
0.000166298064010823,0.000166296764157357
0.000529153030875575,0.000529154353519442
0.00115895147727026,0.00115895121705146
0.00181994166265553,0.00181994165661048
0.000359404043221289,0.000359403090058215
0.00123464330434593,0.00123464330436152
0.00123492570590448,0.0012349257112488
0.00800961545762754,0.00800961545762754
0.00297306611085793,0.00297306624318731
0.000274372583115481,0.000274372583115481
0.00235532858892095,0.00235529476206426
0.00120050805666405,0.00120054195046639
0.000625972989586331,0.000625972456092461
0.00045516505436394,0.000455165663305411
0.000514152682020191,0.000514101338104744
0.00306500446637642,0.00306505888285207
0.00280924482885547,0.00280924470289173
0.000373368098834264,0.000373368084006768
0.00517861239355272,0.00517861230996856
0.000200212106532265,0.000200212106532265
0.000779471454270383,0.000779470889998498
0.00226200094529263,0.00226200094529263
0.000439155952945028,0.000439158203958906
0.000861072091852014,0.000861069773956907
0.000300043429112738,0.000300045422352092
0.00046723267175464,0.000467229900799344
0.00127208012968826,0.00127208249420588
0.0031342651720114,0.00313426249877777
0.0010441075956954,0.00104411863590564
0.000322237048564135,0.000322225676569846
0.00224010860922949,0.00224011825585875
0.00168142200325286,0.00168141203921131
0.00118467448781064,0.00118469247358404
0.00242228962931025,0.00242227173382598
0.000253623357883877,0.000253636927654283
0.000113597741575673,0.000113583448429262
0.0132424851781567,0.013242594690754
0.000683344048431898,0.000683234035876096
0.00106155982058407,0.00106155906646455
7.81713564013627e-05,7.81713564013627e-05
0.0239476526749821,0.023947652655693
0.000153706504667132,0.000153706504665571
0.000100082876115471,0.000100088052436273
0.000945975736050519,0.00094596985571011
0.0041394870479982,0.00413948713500235
0.000380304144731069,0.000380304144724718
0.0002655659376285,0.000265566108876858
0.00374049509649413,0.00374049509649916
0.000358799489229556,0.000358800303062716
0.00261637113926238,0.00261637114072562
0.00520096415535653,0.00520096440843071
0.00436814932963957,0.0043681495043372
0.000162326952629516,0.000162326953293823
0.000907879763885635,0.000907879763879901
0.0013375998971297,0.00133759989712275
6.14470795562274e-05,6.14470795770616e-05
0.000819600391987556,0.000819600391979087
0.000305429985290894,0.000305429985293654
0.000326944197623145,0.000326944197620125
0.000806106526587503,0.000806106527501613
0.00281272703238902,0.00281272703238595
0.000285001540671462,0.000285001540714868
9.10354748594401e-05,9.10354748516316e-05
0.00182624544698231,0.00182624544698231
0.00598464918731991,0.00598464955920024
0.00111068630507759,0.00111068630583477
0.000592960571891622,0.00059296233733142
0.000200447384813092,0.000200445743507593
0.00151432897679423,0.00151430311563122
0.0029234883903369,0.00292351492751542
0.00052058099461955,0.000520579315602896
0.0153480291440838,0.0153480291440838
0.000166142558379446,0.000166143038877054
0.00260417969749523,0.00260417969749359
0.000418612994193142,0.000418612625896884
2.63996752430481e-05,2.63996752357831e-05
0.00521696407008453,0.00521701251735512
0.000108855604953601,0.000108806926416731
0.0001722558623418,0.000172255557018176
0.000730111720849269,0.000730111720848362
3.25523626585278e-05,3.25542895538382e-05
0.00012837824860654,0.000128376605009085
0.00127279707385561,0.00127279701262925
0.00104919360432828,0.00104919360424953
0.0136128840359132,0.0136128846521036
0.00155798415678665,0.00155798415678665
0.000249634084613458,0.000249635423508044
0.00325784436736533,0.00325784327805529
0.0126144512751111,0.0126144513065966
0.000299334342558202,0.000299334342498543
0.00011451330073118,0.000114513008257871
9.5199406853189e-05,9.51994069746251e-05
0.000511253722115651,0.000511254077573936
0.00592195348551933,0.00592195353576577
4.09613592953505e-05,4.09613183738291e-05
0.0129275454767209,0.0129275455395209
0.000156699039963427,0.000156698883773121
0.000522693310999622,0.000522693311133462
0.00983870956864752,0.00983870939567532
0.00281685928439747,0.00281685928452526
0.000102550284756441,0.000102550393324214
0.000449085956592144,0.000449085956581763
0.000357775410637138,0.000357758558845837
0.00033644443126906,0.000336461150192423
0.00272049704270455,0.00272049608959215
0.000257417895857477,0.000257417895857477
0.0164429365820256,0.0164429362969151
0.00184159337031226,0.00184159337063017
6.52772427829414e-05,6.52837109960894e-05
0.000152427005179272,0.000152420498251366
